mssv,IT001,IT003,IT004,IT005,IT007,MA003,MA004,MA005,MA006,IT002
29397256XPvAibaEXe/pmLsWv14ojGsWCnxESKnY,8.5,9.3,9.0,8.4,8.0,7.7,10.0,7.5,5.8,5.9
293AAC7CXPvAibaEXe/J0r+JN9xEWZhWsiAzZb3a,7.0,8.7,7.7,7.4,8.3,8.9,9.5,8.2,8.9,8.5
293AD60DXPvAibaEXe+TUHAdEwrOx+CnJmDYnZhL,5.6,3.2,2.8,4.8,4.7,8.4,6.5,5.0,5.8,3.8
293E071DXPvAibaEXe9e5yvZyP+PzoWlYF6YGSDL,8.2,8.5,9.8,7.9,9.2,8.6,7.9,8.4,9.2,8.5
2944B7A1XPvAibaEXe8Hg3TLdpkUkp+I/MFcb7ja,6.4,7.1,7.6,5.9,7.5,7.3,8.6,7.4,9.0,6.8
2946D276XPvAibaEXe/B5ptYzPZ33jD/O1KXkqsc,8.0,7.6,7.0,7.3,8.2,7.0,7.7,6.8,8.5,8.4
2950ABFDXPvAibaEXe/QLz2rC0qlTNuK706z0bjb,9.0,7.5,8.0,9.2,8.9,8.1,7.8,7.7,7.5,7.4
295D810DXPvAibaEXe9w3p4OJXtSaO3ho0joVaGm,8.3,7.7,9.1,5.9,6.1,5.7,7.6,7.0,5.0,7.8
296B4EDCXPvAibaEXe+Eq5yVDvOLCqZym9/mcUNr,6.7,9.0,9.0,8.1,8.6,8.3,9.4,9.0,10.0,7.8
296F5400XPvAibaEXe9Xj8SSEVd/jZoAV4AKElvK,5.8,6.2,5.6,6.0,8.4,4.3,7.2,6.8,7.1,6.2
2987F89FXPvAibaEXe9ZBnO1fewQMZQYKCfG9v+Z,8.6,6.2,6.4,6.3,6.6,9.0,8.0,9.6,8.8,7.5
298C9242XPvAibaEXe8QSVVyFBgPnyyNG08W46Dl,7.8,8.1,7.0,7.6,8.1,6.1,8.1,5.7,5.3,6.3
299EF5B3XPvAibaEXe/PfwiDaLddEsuijvG9UHyb,7.6,3.9,7.6,3.1,0.0,8.3,6.3,5.7,8.2,5.4
29C88198XPvAibaEXe+b6DqXDWl+uydDZDeXPiZm,8.0,8.2,8.5,8.3,8.6,7.3,7.9,9.0,9.0,7.7
29F018BBXPvAibaEXe82B8VnNvUD6EmCkyCUxedi,7.9,9.6,7.9,8.0,9.2,7.5,8.5,6.3,9.3,7.8
2A00DEB4XPvAibaEXe/V63KvIWwakH2c4+47rvAQ,7.3,6.1,6.0,5.4,7.4,7.3,7.9,8.2,7.4,8.0
2A0444D8XPvAibaEXe8YlvtcvZCDlX6HDq24dliV,7.2,7.4,5.8,7.7,6.2,7.6,5.9,5.7,6.7,8.8
2A130168XPvAibaEXe92Umf5pb/ttokcv74N9o3t,8.3,9.4,9.2,7.6,7.5,8.2,7.7,9.7,9.5,6.9
2A189EF7XPvAibaEXe8l2SPBJihvxTu9bGGxA/Li,8.1,5.1,3.5,5.1,2.8,5.6,3.4,7.8,2.3,6.0
2A2740E7XPvAibaEXe+k6G3KryMpVOLvy7TmeIUo,9.3,6.8,7.4,7.1,7.1,8.6,8.5,8.5,8.4,7.9
2A2D8E6CXPvAibaEXe8KuJNEATWS89b4oRpsL96o,7.4,8.6,7.1,6.1,6.9,8.1,7.5,6.4,5.9,5.4
2A4DBBCCXPvAibaEXe8IVQevnJpgRt75CXXW+NSw,8.6,8.3,9.1,8.6,9.2,8.1,8.7,7.0,8.6,8.5
2A5050FEXPvAibaEXe+MR0BPJNCxyZ+Hy8X8/82R,8.4,9.0,9.5,8.9,9.0,5.7,8.0,8.8,8.7,9.2
2A5AEAA1XPvAibaEXe84VpdW+Wraov0JWLuxUszK,5.8,8.5,8.4,7.8,8.0,5.3,7.8,8.3,7.9,6.7
2A67FC28XPvAibaEXe8Z5hiNBvM0RQ+3kAQPph7F,6.3,7.4,5.5,8.0,6.7,5.2,8.5,7.0,5.4,5.5
2A6FAB56XPvAibaEXe/IOsuN/I5gh/8Jfgdvjfl9,8.8,9.2,8.3,9.0,8.8,8.2,9.5,9.6,7.3,8.3
2A792560XPvAibaEXe9gkNN06c3nLV4jpNl00QZq,7.4,8.3,7.7,7.0,7.8,6.8,8.8,8.8,7.2,6.8
2A8DEA6AXPvAibaEXe+pfrKEojyOyzY/iEsIKAZu,8.8,8.3,6.1,6.1,7.6,6.5,7.9,6.7,6.7,5.7
2A9139B9XPvAibaEXe+BSAh8mzSNVXN1gcYh5WWm,6.0,7.9,7.7,7.6,7.8,5.5,7.7,8.2,7.5,6.9
2A9DED8DXPvAibaEXe9fwH3SYO7GzQlgFWB1enmf,6.4,8.4,7.8,6.6,7.6,7.8,7.6,8.7,9.6,6.3
2AB355A3XPvAibaEXe9WgQQLl7rkk9EgM3vUMrzn,7.5,7.1,6.4,7.5,6.2,7.2,6.6,5.2,7.9,6.5
2ADE2105XPvAibaEXe8X5f+vLkYyLm5FxXtBkamp,9.9,9.4,9.5,9.0,9.9,9.4,9.7,9.4,10.0,8.6
2AE2FB4FXPvAibaEXe9pXJcjrAt8Xi98xlhrFTcD,5.2,6.8,5.6,7.1,6.6,6.1,7.2,6.8,6.0,5.0
2AF77EC1XPvAibaEXe9V50Ts4UAUsPRIR3pV2yX4,5.8,7.2,5.0,6.9,7.9,8.0,8.1,8.9,7.2,8.8
2B0E955FXPvAibaEXe/t4WKrTmA45W8ys/ibnqqG,6.1,6.9,7.5,6.9,6.4,7.4,7.6,8.5,6.8,5.3
2B2263BAXPvAibaEXe9+m/oQf3Tjz1l76/nzM+22,7.5,8.0,8.8,8.3,8.6,8.0,8.6,6.7,5.7,7.2
2B30319DXPvAibaEXe+mIfBKZfBRm3MZ033V04Tb,9.8,9.7,9.7,8.8,8.9,9.7,9.2,8.9,10.0,9.8
2B31483BXPvAibaEXe+e2tIVVtPhOb3qo1SYWFWM,9.1,9.6,8.8,7.5,7.5,8.6,8.5,9.4,9.2,8.6
2B369A53XPvAibaEXe90E3nxW1nyaZ7Qg4mup9aP,8.2,8.6,6.2,5.8,5.4,5.4,5.1,6.1,6.9,7.2
2B4137D4XPvAibaEXe8J1cEUcgbYoclvp+OyeRbJ,8.3,9.1,9.6,8.1,9.9,8.2,9.3,8.8,9.6,8.5
2B4A300FXPvAibaEXe8WrK/T746TF3QTX2vmx7dA,9.1,7.7,7.6,8.1,7.2,6.4,8.7,8.4,9.1,7.0
2B72BF2AXPvAibaEXe9u8ftW5AKWEQjqyfL5EDD8,6.8,6.0,7.2,6.1,8.2,6.9,8.5,8.9,9.4,5.3
2B76A9CEXPvAibaEXe/k5cHhyiupXKT8MC4ImRT8,7.0,4.8,6.0,5.6,7.2,5.5,7.9,5.6,6.3,5.2
2B84933DXPvAibaEXe8C3lblh2dNnhmATfGe0l+C,8.5,8.0,7.5,6.4,7.4,9.1,6.5,7.6,9.2,6.1
2B851037XPvAibaEXe8d+xuL7f/QxDCDwN0oZKPU,10.0,8.9,9.0,8.0,9.2,8.7,9.1,8.4,10.0,7.3
2B890001XPvAibaEXe/GEP39G15BdYeM33SDYYGu,5.5,5.5,5.4,7.5,5.9,6.6,7.4,5.8,5.1,5.8
2B99F041XPvAibaEXe8IVQevnJpgRt0w2ccmKwFu,6.8,6.2,6.0,5.1,7.0,6.3,5.8,6.0,7.6,5.1
2BB5B148XPvAibaEXe/4bSD/sFWUz4alsXqhHPZy,9.1,8.9,7.2,7.5,7.6,9.3,8.1,9.0,8.7,8.0
2BC7123BXPvAibaEXe80CrbkBDr5tbwjvdkWsq+r,8.4,7.1,6.5,7.2,7.4,9.3,7.4,6.4,7.8,8.1
2BCC0FB2XPvAibaEXe9QSg4kScpiF51IxxhcLVa5,8.7,6.7,9.8,7.4,8.0,7.1,6.9,6.7,6.8,8.1
2BCE9E95XPvAibaEXe8CZDRB45S33PewTfBA7WpB,8.1,5.5,8.4,7.3,8.3,6.6,9.2,7.9,7.4,9.0
2BD1B799XPvAibaEXe/0W4kDBen43widMaJcURvA,9.0,8.3,9.0,8.9,8.5,9.3,7.7,9.4,8.2,9.5
2BD83939XPvAibaEXe8aLAPPdCF+ab5Qir1cOh2E,7.7,5.4,8.0,8.3,8.0,5.0,6.4,8.0,8.6,7.4
2BDD7658XPvAibaEXe+9uXUaDIzyiJFlOsxUXEvW,5.4,5.8,5.9,5.7,5.6,6.0,8.1,7.9,5.8,5.7
2BEE4E47XPvAibaEXe/mbD1XVEM0x/rwCIMhVeps,8.8,7.6,9.4,9.7,7.9,8.3,8.6,9.6,8.6,8.4
2BFFDFDEXPvAibaEXe/sKOWIYAkjtk8m43tWOm+/,9.6,7.9,8.7,9.3,9.1,8.6,8.2,9.0,9.8,6.8
2C064011XPvAibaEXe8k/oM/oyG01uoock+E/YOo,8.8,9.4,7.7,7.6,6.6,7.4,8.7,8.3,6.8,8.1
2C1D63B5XPvAibaEXe+h1r+uCFoIjzfdFEEHaeGO,5.0,9.2,8.7,8.5,8.9,8.2,8.3,8.0,8.3,8.1
2C1E5813XPvAibaEXe9B2tolTZ0JLkhCMZJn7MWU,8.8,9.6,9.5,8.0,7.6,9.5,8.6,8.4,9.3,8.4
2C2BF258XPvAibaEXe8NqWy7BE2q55aWag7cl6eR,7.0,5.7,6.1,5.1,5.6,7.1,6.2,6.6,7.0,5.4
2C2D5C8AXPvAibaEXe/ceziXFRXnLdnZSuGNUQeB,7.1,7.4,7.9,6.3,6.0,5.0,7.5,6.7,5.7,7.6
2C312957XPvAibaEXe9iBRrLJjO8db8uuGBKOnXN,8.8,5.5,4.8,6.0,6.3,5.9,6.8,4.4,3.6,6.1
2C538E51XPvAibaEXe+9v37KcInSIYKf+wLDWnLy,8.3,8.3,8.2,7.3,8.3,8.0,7.6,10.0,7.9,8.4
2C5ACFD5XPvAibaEXe+43HJfrfERJBKn5Utcp9fJ,7.0,5.7,5.6,6.8,6.8,5.4,6.7,5.0,6.8,5.7
2C674C46XPvAibaEXe8Y+/3uR2PkTOGNxs8OFvnz,6.0,5.4,5.2,6.5,6.4,5.4,8.7,5.4,8.4,5.1
2CA947ACXPvAibaEXe/pmLsWv14ojMyU+5ticpUd,9.1,7.5,7.5,7.2,6.9,7.7,7.8,7.9,8.1,6.9
2CAECB6EXPvAibaEXe+k6G3KryMpVPY9GcKTixBG,7.5,8.6,7.5,6.9,8.0,9.2,9.1,8.2,7.0,7.2
2CB1F046XPvAibaEXe/Fuy4XnWnIVvhZOz7OItSo,7.4,6.3,5.3,6.5,8.3,6.6,9.0,9.0,6.2,5.1
2CBDE808XPvAibaEXe++18r4MyQUqqN6UbbRroOE,9.5,8.9,8.8,8.3,7.7,9.2,9.2,9.1,8.6,9.1
2CC3FDDFXPvAibaEXe/Nq24Gaz1feXbB6TopRdcU,8.4,8.1,6.6,7.0,6.4,9.5,9.0,8.0,8.4,8.5
2CCAB7A7XPvAibaEXe9G0KjvrV48k2UwNmIatMwc,8.8,9.2,9.9,8.9,9.4,9.3,9.2,9.4,8.8,9.4
2CD0E288XPvAibaEXe9ro8CnHiMdMaAtAHFnF4bZ,7.4,7.0,3.9,3.3,0.0,6.6,7.5,6.6,8.2,6.4
2CF26D2BXPvAibaEXe9agUz/x4Y2HhZzONqqaBTg,8.8,9.4,9.7,7.9,8.9,10.0,9.4,8.5,9.8,9.0
2CF8078CXPvAibaEXe/8X6gsb95YiB6rrhZFM8Ho,6.5,6.1,7.7,7.0,8.5,7.9,8.1,7.7,9.7,8.1
2D21BD05XPvAibaEXe9gJazs/pDnMS23gPJJ13Ul,7.4,8.6,7.9,8.5,8.2,6.8,7.5,9.2,7.7,7.1
2D3B9FF1XPvAibaEXe/UmsX+Yo/cnzfnRtRuVWq8,5.0,6.0,5.6,6.5,6.9,7.5,6.9,6.5,8.3,8.1
2D45BA9BXPvAibaEXe/nw3DhNQnHf2Fnx9IF55yH,7.6,6.3,9.6,5.2,6.1,9.3,8.2,5.0,6.4,8.1
2D462CD4XPvAibaEXe+9tOqtJ+TlMsuNcrhhMXK5,8.2,7.5,7.3,6.7,7.8,7.1,5.8,9.1,5.0,6.0
2D5C8179XPvAibaEXe/baq/wvVlH/i84B++U9lgu,6.7,7.6,5.1,5.7,5.2,6.1,7.9,8.7,5.4,6.9
2D5E7B70XPvAibaEXe+VfAA12Tmd+6zgybd3J4Ca,9.3,9.4,6.9,6.0,7.4,6.4,6.1,6.9,7.8,8.5
2D5F9317XPvAibaEXe8REVTdmhazkUVyDqtJg//r,8.1,6.5,8.4,8.4,7.4,8.2,9.0,9.4,9.6,8.7
2D717070XPvAibaEXe/yTqQKv0UsdXLCbnhHHPTz,6.0,6.0,6.6,5.8,8.8,7.7,7.6,6.3,6.2,5.4
2D7C801CXPvAibaEXe9Fy2hCq9OiA3HbIsr+o7Wq,7.3,7.5,7.0,6.7,6.1,7.3,6.2,7.9,7.5,6.6
2D80FC7DXPvAibaEXe+Em+qhkpGqwMHg7L8FFKN8,6.7,7.7,7.4,7.3,7.5,6.3,7.8,6.1,7.5,5.8
2D85DBE0XPvAibaEXe/8rx8cZm8QsZ02U06/CFc4,7.5,6.4,4.7,6.4,7.3,6.0,4.7,5.3,5.6,3.7
2DA6FC78XPvAibaEXe8l2SPBJihvxX4b38rruk85,3.7,6.0,2.7,5.0,5.0,6.5,6.2,4.4,5.4,6.0
2DA9FD45XPvAibaEXe+dErJK2QKC6aYTIS0Fh08i,5.1,6.5,6.1,6.4,5.8,8.3,6.4,7.3,5.7,6.2
2DB33D1DXPvAibaEXe8p0SHbVuGO+lk2nBihhZov,7.8,8.1,6.0,6.6,7.2,7.3,7.5,7.4,6.9,6.7
2DB67223XPvAibaEXe+HLUCsScXdBopoJLY5bwAE,7.1,7.4,6.1,7.9,7.6,5.9,8.6,6.6,6.3,7.7
2DB93AA4XPvAibaEXe9QVsCW2codOYTykgcwK6+j,10.0,8.4,9.5,8.8,10.0,9.0,10.0,9.4,10.0,8.2
2DC9578EXPvAibaEXe8k/oM/oyG01pyA/XdawjNn,6.0,7.9,7.1,8.4,8.0,6.0,7.5,8.2,8.9,7.5
2DD375A0XPvAibaEXe+1gerp4wWuf62KwnYHXPlz,6.8,5.2,5.0,5.7,6.1,5.7,5.9,7.1,5.2,7.3
2DD3E6DFXPvAibaEXe/nw3DhNQnHf1lQPxyt3uHK,7.6,8.5,9.0,8.3,8.5,9.8,9.3,8.8,9.3,7.4
2E003F59XPvAibaEXe9spJK2tF1F791rz0fBiOSO,6.4,6.1,5.4,6.1,6.5,4.5,5.0,5.4,7.3,5.3
2E033D0AXPvAibaEXe/aBnKnu1smn5tNxC1rXgdm,6.2,8.2,7.3,6.0,7.1,5.9,6.5,7.8,8.1,6.4
2E094578XPvAibaEXe/a4DMmDlc8UB3GbbG4Q0zX,7.8,6.8,7.6,6.6,7.3,6.7,9.9,8.9,6.7,7.0
2E0BC7EAXPvAibaEXe8qgRlcblbl2hBtD1TgWK6U,6.8,5.5,7.3,6.3,5.2,6.1,8.0,8.1,8.4,6.2
2E10FDCEXPvAibaEXe+heDAQ/Ar4Cv3oPJBmzKHD,7.6,8.7,8.7,7.8,8.5,7.0,10.0,8.9,9.0,7.9
2E197B0CXPvAibaEXe8cSwcDAK/pUCSeCgTsw7y9,7.0,8.2,5.6,6.6,6.0,6.5,7.3,7.0,5.0,5.9
2E1DB3C4XPvAibaEXe8t4cDFHKW3SQNQC3LnChLJ,7.6,8.7,8.3,6.6,8.4,7.6,6.5,8.7,5.3,5.8
2E22AF74XPvAibaEXe+ZE1D25ZBslqzeMlpTJS8O,7.1,7.4,7.3,7.4,5.3,7.2,6.2,8.3,7.5,5.9
2E32EBBEXPvAibaEXe+u9g2yz+iQ+BphrCy0Ntjp,5.4,6.8,6.4,7.3,8.5,5.4,8.2,6.3,6.4,8.0
2E3B8659XPvAibaEXe80F7xvyMuvyCs27Ug7hIi4,9.0,9.1,7.2,9.4,8.0,8.1,8.6,6.4,8.8,8.9
2E57754BXPvAibaEXe8ZQB/g2cpypA35AR1mwtPQ,8.5,8.1,9.3,8.4,8.5,8.0,8.4,9.0,8.6,8.1
2E586081XPvAibaEXe/QWjvABg0+vaEpgglr5XB5,7.0,7.1,7.1,8.5,8.4,8.8,7.4,6.2,6.2,8.8
2E63F784XPvAibaEXe+P3P+fEFRIWAkq3MElhppP,9.8,9.4,8.8,8.1,7.8,9.6,9.0,9.5,9.6,8.5
2E9326F8XPvAibaEXe/TRCn2Z9uQPnwHsIbcMUsb,5.0,3.2,0.8,5.3,3.5,3.7,5.6,2.0,4.1,2.3
2E94A288XPvAibaEXe9V1gtTDRnQF5UgykIcVYUO,7.0,7.2,7.9,6.9,5.9,6.9,9.3,7.4,5.5,5.3
2EAA1F6CXPvAibaEXe8CWH5HVeMbzkeADzxvh8Qo,6.4,6.3,5.1,5.2,7.5,7.0,6.2,6.9,5.4,5.4
2EAEB066XPvAibaEXe/3wuT/psvviRzJIm6kEp73,6.1,8.5,6.4,6.7,8.6,5.7,9.0,7.6,5.0,5.5
2EB6D9A5XPvAibaEXe9UjnPPEYi4UY/rJc+1ew4U,7.0,6.9,6.7,5.5,7.0,6.0,6.3,8.5,9.2,5.0
2EB7FA3DXPvAibaEXe+l4bzn3GsI7z7PuCp9IOTT,7.0,8.8,5.8,6.1,6.0,5.0,6.3,5.9,5.5,5.2
2EB80034XPvAibaEXe/8X6gsb95YiHj38qo0I8/f,7.1,0.2,1.0,6.0,7.2,7.4,5.7,7.3,5.0,0.1
2EB908FEXPvAibaEXe/8fhf6rXR0n3w9SBs8TxBt,8.3,7.5,7.0,7.1,8.6,8.6,7.6,7.6,7.1,8.9
2EBE9E84XPvAibaEXe9g/zM5tup2BYODwEO5x8xA,6.5,7.3,7.3,7.8,6.7,6.8,6.3,6.5,9.3,6.2
2ECBA125XPvAibaEXe/3r71QULrjpwU104+eMJna,9.1,8.8,7.9,8.9,9.4,8.8,8.1,9.2,9.1,7.5
2ECE60D7XPvAibaEXe/xn91tBWVNDRazxKklDIHw,7.7,7.8,5.7,6.8,8.5,8.1,6.3,6.8,8.9,6.9
2ED165A9XPvAibaEXe/eRksRS1wGeJQzNqtERAKg,7.2,7.0,5.7,6.4,7.6,8.9,9.2,6.8,6.7,9.0
2ED98D32XPvAibaEXe9S88+OcosOZgcjfkscOc8a,7.9,9.0,5.6,7.3,7.3,8.0,9.4,8.3,8.2,6.5
2EE8EACBXPvAibaEXe/PQrWCRBKWOUgYNGbFx+gp,5.4,8.0,5.0,7.0,6.4,5.3,7.5,5.2,5.0,5.6
2EE9BA53XPvAibaEXe/aBnKnu1smn2ojHUCZJvWu,9.2,8.9,8.0,6.5,7.9,6.4,8.2,8.3,9.7,7.5
2EEE5357XPvAibaEXe8JyzRlwVelI13DSdVNybQo,6.1,7.2,6.1,7.0,8.1,8.8,7.5,9.4,8.6,6.3
2EF951C1XPvAibaEXe+sV6KMm2RqHsTOM8QwBng8,5.5,4.5,6.1,5.8,6.8,4.6,5.8,5.2,2.7,3.6
2F01F81AXPvAibaEXe96Y2OKPPTIZKNFxSU7S7yw,9.1,8.5,8.5,7.3,8.6,10.0,9.0,9.7,9.7,8.5
2F032953XPvAibaEXe8aLAPPdCF+aRc54eiBIV8i,6.1,6.9,6.1,6.2,5.7,8.2,8.2,7.6,5.0,5.9
2F08EC9FXPvAibaEXe8n5o9RyAxUM3aBupqFlqra,6.1,8.8,5.9,6.8,6.7,7.0,9.6,9.4,6.8,5.5
2F0B4D9BXPvAibaEXe/W1ZBpbjj8QQpgF1pePiq0,7.9,4.8,5.8,5.6,5.0,6.9,6.9,9.2,9.2,7.4
2F0C4733XPvAibaEXe+MmAntcCanjBGPcdCVOjwi,8.7,9.1,8.9,8.6,9.5,8.5,9.9,9.7,9.3,7.8
2F17CEDCXPvAibaEXe+pZU+khqBqyvN1PCgHshvf,8.6,5.7,2.0,5.4,2.9,8.1,4.8,1.0,0.3,4.2
2F1A3A14XPvAibaEXe8P2qR1W0njZcUeCNRNUxxP,8.9,9.5,8.4,7.5,9.8,8.9,8.6,6.6,8.4,8.4
2F4131B9XPvAibaEXe+LaXEhdAaoNKQXonOJc3ol,5.1,5.9,6.8,5.6,6.6,5.0,2.7,5.0,4.7,5.2
2F4AA886XPvAibaEXe+1exR/9VxBI9T1vUatjQeY,7.9,7.6,6.3,6.3,6.1,6.1,5.9,6.0,6.6,7.1
2F4DBB2EXPvAibaEXe9407zH39wVQ4hgIB0j0K26,9.3,9.3,7.4,7.4,7.6,5.5,8.2,7.4,6.3,7.5
2F4EA7A3XPvAibaEXe/4brcB/U30UtHCSixx1+p1,4.3,6.3,5.9,4.9,7.2,6.8,7.3,6.6,6.4,5.3
2F5BD724XPvAibaEXe9Y6XKwco8jyXjo0C5N13+r,5.0,7.0,5.0,6.3,6.4,5.7,5.0,5.1,5.0,6.1
2F86BBD1XPvAibaEXe8EWfnZTwjAD+LMJdMLkw/S,6.4,5.2,6.9,6.5,8.1,5.8,7.9,6.5,8.3,5.7
2F939ED1XPvAibaEXe/c9IhyYNxqHDs9Xu1nkv62,8.9,8.9,9.4,8.4,9.5,8.8,9.3,8.8,9.4,9.8
2F9B68DCXPvAibaEXe92HFjDDFybWwt2C5yMiqox,8.4,6.6,6.5,6.8,7.5,5.0,6.4,7.4,7.8,7.3
2F9BDB24XPvAibaEXe9n6M+kQhqu8vtdZtAucjId,7.4,6.7,6.1,7.1,8.3,6.5,7.8,7.5,8.0,6.8
2F9CE51CXPvAibaEXe/B5ptYzPZ33nSBmnY9BHIy,8.0,8.2,6.5,6.0,6.9,7.8,5.4,6.9,8.3,7.1
2FB54941XPvAibaEXe84XGPpoJW458Pglcm0xGoN,9.5,8.6,9.2,8.4,8.8,8.7,6.3,8.0,8.3,9.8
2FBE4D6BXPvAibaEXe+1n9LzrMgTlzJ5Y/vr5u1t,9.9,10.0,8.4,8.9,9.3,8.8,9.9,9.3,9.6,8.9
2FCD54FBXPvAibaEXe8IGiiWauHvTA2iWNEDvSOo,9.4,7.1,8.1,9.5,8.1,8.6,9.9,8.5,8.6,8.8
2FE4ADF1XPvAibaEXe/HavVGti21aO0riSis/k77,9.6,8.0,9.5,8.5,8.2,8.3,8.0,9.1,8.5,7.6
2FE628E1XPvAibaEXe/CLThnKnYPfmiKKUOgQUEk,7.7,7.6,6.0,6.5,8.3,6.1,8.2,8.0,9.3,5.3
2FECAE32XPvAibaEXe8b1/xgQXfYgpO9KSAZ3JRy,7.9,9.4,9.1,9.3,9.2,9.7,9.0,6.9,8.8,8.6
2FF2D346XPvAibaEXe+IVHw2W4UqasQiy0d+uqF7,8.2,7.3,7.4,7.3,7.7,9.6,7.6,5.9,9.0,7.7
2FF5E667XPvAibaEXe9vJx60rIIUlj9yWBOqQnLF,8.5,7.4,7.4,7.6,6.6,6.4,6.3,6.2,6.7,9.2
2FFA1922XPvAibaEXe/z9L7tMg5texVdw5ukkKDI,8.0,8.8,6.6,5.1,6.6,6.4,6.6,5.5,6.3,7.0
3009A25BXPvAibaEXe+Cg1ybKXIqQXXhprB6g9Ug,7.8,5.1,5.4,7.3,5.2,6.4,5.0,5.5,4.9,5.3
303A0E8EXPvAibaEXe8NShKJ2y7VApnIAwSP7ehi,9.5,9.8,8.5,9.0,9.4,9.2,8.9,9.2,9.6,8.4
303DCD32XPvAibaEXe+WyjAMa+c6gplNQ3GsX31J,7.4,8.8,6.7,8.3,5.9,8.0,9.6,8.0,8.5,7.4
30476694XPvAibaEXe9LgoVobBD2dYnBk73Fc/08,9.4,8.1,5.1,5.0,7.4,8.8,8.4,8.3,8.9,6.7
3048C06CXPvAibaEXe8xE9+hjZHGkiSr61G9oSHb,8.2,8.2,8.5,7.0,6.9,7.4,9.2,9.0,8.0,8.4
304B00D5XPvAibaEXe+gnarChABWR/z4bfwqDoe3,9.8,9.7,7.8,7.1,8.2,6.6,8.1,6.9,5.5,8.1
305CB305XPvAibaEXe8Vh+AQMuj+NLxffn/dEZei,7.5,7.2,7.4,7.2,7.0,10.0,8.7,8.6,6.1,8.1
305F8088XPvAibaEXe/tHzSgYcYugsbeH2tOOi4l,7.8,7.2,7.1,6.5,7.7,8.7,5.5,9.2,6.5,5.6
3062D230XPvAibaEXe9w7hFRcHEZpPV54q5tnZup,6.3,6.6,7.9,7.5,8.2,5.9,6.9,10.0,6.2,7.3
306A8373XPvAibaEXe+xD4bBZLKlbo3Yd/5Jizga,4.2,5.8,6.6,5.5,6.9,5.7,6.1,4.1,5.1,5.8
306D0C08XPvAibaEXe+jQfayvnobXsic/e4TWnIT,7.7,6.9,5.5,5.5,5.8,6.8,6.4,8.2,5.9,8.5
30930811XPvAibaEXe8CNW5gpzV0gYactsEx9gwI,5.0,5.6,8.6,7.3,7.2,6.1,8.9,6.2,7.5,6.9
30A07547XPvAibaEXe+n07P56kWx2O4B+boxfwzb,7.4,6.4,5.7,5.1,7.6,5.5,5.4,5.8,6.9,5.4
30B43EAFXPvAibaEXe+aquNtcMIbvwMLH3gD3H8y,7.7,7.7,7.8,7.5,7.9,7.0,9.1,8.7,9.1,7.2
30B84B7DXPvAibaEXe873GBOa3btd88F7D712KjE,9.7,5.8,7.9,7.4,6.5,8.9,8.9,9.1,9.3,7.3
30BBEC47XPvAibaEXe+mIfBKZfBRmxRKk4fvfFHr,9.1,9.4,7.1,7.1,8.7,9.4,8.9,9.5,8.7,8.7
30C4A6E1XPvAibaEXe+g3Xy9tRX9oufy6x+BTNSW,4.0,2.0,5.5,6.8,4.6,6.4,3.7,5.8,8.0,4.0
30C7CBBCXPvAibaEXe8w1z3B0Nfbk5qAUJfqoh9s,6.1,7.6,6.7,6.8,6.8,6.1,7.3,7.0,6.5,6.4
30D16012XPvAibaEXe8qsJChBuF6jksBa1x80dDT,7.1,3.5,6.8,5.3,7.2,5.8,6.9,5.3,7.7,6.7
30D530DDXPvAibaEXe9ASX2YKqk5AYS0r+LRs1lV,5.0,6.6,6.0,8.6,6.4,5.8,6.3,6.7,5.3,6.2
30E1A0E7XPvAibaEXe8jwcgah0Ijmks5DxmSNAVO,6.0,6.7,7.2,6.9,6.0,7.0,5.9,7.1,6.7,5.9
30F12A42XPvAibaEXe+g+689Av0WQ/y+ZKHDA23S,9.2,7.8,9.6,8.3,9.5,8.9,8.9,9.4,9.6,8.8
310DA2CFXPvAibaEXe+O+EbU9awW5uFT+nCJoWm0,6.4,5.4,5.5,5.6,7.5,6.2,6.4,6.2,6.9,5.1
311E1AE6XPvAibaEXe9FHRfjQvHQkbcdh5YbwKoS,8.8,9.0,9.1,9.1,8.4,8.6,9.1,8.4,8.4,9.0
311F4676XPvAibaEXe/NExuU8f5CH0Jfhfl4Q27J,10.0,6.1,5.4,5.2,6.3,6.0,5.8,7.1,8.8,5.1
3126ADE0XPvAibaEXe/fptT4PBq8NP5UrqRKRS5V,6.8,5.2,6.9,7.9,7.4,6.6,8.1,8.1,5.9,6.2
31291F9AXPvAibaEXe+eVpqlotVS6aAhl7NHwy+C,8.0,8.4,9.5,8.6,7.2,8.4,9.2,7.4,8.8,7.7
312DE7FEXPvAibaEXe9/w7qCPr4fx7wnJbpMwzOR,9.3,9.7,9.3,9.1,9.2,9.2,8.4,9.5,9.8,8.0
3130EAB9XPvAibaEXe+1qnC7LACO/br/qzsZ8pfu,9.6,7.8,9.2,8.5,8.3,6.5,9.0,7.9,7.7,7.5
313480E4XPvAibaEXe8BcBqSm3bVhkR4alnJ+Wkr,8.5,8.5,8.2,8.3,8.4,8.3,8.9,9.5,9.5,7.7
31366966XPvAibaEXe+AdDQ9dDabO16ivYPhB80s,9.8,8.3,9.2,8.9,9.4,8.8,9.9,9.2,9.7,8.7
3137879DXPvAibaEXe9w/PzEODhJkW9lJYKddqs6,7.0,7.3,4.2,7.9,8.1,5.4,7.7,7.0,6.1,8.5
