mssv,IT001,IT003,IT004,IT005,IT007,MA003,MA004,MA005,MA006,IT002
35F95F55XPvAibaEXe+pxEcdKHND3L2CJHuyrz44,A,B,B,B,A,A,A,A,A,1
35FBD1EAXPvAibaEXe/8fhf6rXR0n5naX1jg3n7S,A,A,A,B,B,C,A,A,A,1
36022DBAXPvAibaEXe84VpdW+Wraoo/YzZDYKAjx,A,A,B,B,B,B,B,B,C,1
360BCE8AXPvAibaEXe8cSwcDAK/pUB9mWTBMkxtD,C,C,C,C,B,C,B,A,A,1
360C98C8XPvAibaEXe9+3TdUbRXdLTQ5qbG5iCKa,A,A,A,A,A,A,A,A,A,1
3610543EXPvAibaEXe9drMWeKYE4jNKlpMyHP/sI,C,C,C,B,B,A,A,A,A,1
361908CBXPvAibaEXe+IVHw2W4UqallYRA4x04U0,A,A,A,C,B,A,C,A,A,1
361E6963XPvAibaEXe8DnlmqQfnjpjU82MloClPN,A,A,A,A,A,A,B,A,A,1
362ED03DXPvAibaEXe9kEUKWGqhXVK/sqm1PL7ZA,B,A,A,B,B,A,A,A,A,1
363C25EFXPvAibaEXe9i7Lm5hcsAn/ocI7rKCyS7,A,A,B,B,B,C,A,B,C,1
364B9763XPvAibaEXe+SIoKUNff6nJS9tRl8cEDE,B,C,C,B,B,B,B,A,A,1
364DA968XPvAibaEXe8Uni3vOWXwqIpdEF8XNTjd,A,B,B,B,A,B,A,A,A,1
3650EDF8XPvAibaEXe/HUzLtjodNT6UPugIw0YyF,B,C,B,B,A,A,B,B,A,0
36553D20XPvAibaEXe/z8kRiyNmKNp9Rc/2BUkTx,A,A,A,A,B,A,A,A,A,1
36615708XPvAibaEXe/VQHzzHDYACXd7sCOtFSzk,A,C,A,C,B,A,A,B,A,1
366832FCXPvAibaEXe/glop/3mrWAOvO4Wa5Wjw2,C,C,A,B,B,B,A,B,C,1
3670B2F3XPvAibaEXe92Jin2iMtHCooAV2Og/xCx,C,B,C,B,B,B,A,B,C,1
3672838EXPvAibaEXe+23cTkF8qTDytadlIBqcY0,A,A,A,B,A,A,A,A,A,1
36779542XPvAibaEXe9QVsCW2codORJGccqM7KCC,A,A,A,A,A,B,A,A,A,1
36A05ACFXPvAibaEXe8Bq6xNX3rcoZ36811nSgaR,C,B,C,C,B,C,A,A,C,1
36E9C753XPvAibaEXe+RuJt6KkmrDIw2KJhw7eLX,A,A,B,A,A,A,A,A,A,1
36F24A93XPvAibaEXe/KIviHIwoJTh1TdrwREzkZ,B,A,B,B,A,B,B,C,A,1
36F565D1XPvAibaEXe9J+wD+ah8CNE5sUQpdTNqR,A,A,B,C,C,C,B,A,A,1
37015C21XPvAibaEXe9KDPR79yT+xLzKKkL+M0JE,C,C,C,C,B,B,C,C,B,1
3717D578XPvAibaEXe/HZd2ATF04tG9BPe7UPd8B,C,B,B,B,A,A,B,B,A,1
3730785BXPvAibaEXe/3Z2K7mhA0JVN2/C+yk51e,F,F,F,C,C,C,A,F,C,0
3737628AXPvAibaEXe95ZLbYjhH5ZQAEXiI8w+eT,A,A,A,A,A,A,A,A,A,1
37386930XPvAibaEXe8YD29zP3MXD5cuRYwR423A,A,A,A,A,A,A,A,A,A,1
373E8DD1XPvAibaEXe8qsJChBuF6jtG+35NDyFop,A,B,B,B,A,A,A,A,A,1
3744BBBAXPvAibaEXe9mpn5IvDinR/eL7sPOtRIT,A,A,B,B,A,A,A,A,A,1
37922D16XPvAibaEXe+w176fpnMT1WB0o8Pfx6+s,A,A,A,A,A,A,A,A,A,1
37936477XPvAibaEXe+McGOG9wsc4q35rTfq/5e7,B,B,A,B,B,B,A,A,B,1
379C0BF8XPvAibaEXe/pj/zSBjVU9OPAQV660lHU,A,A,A,A,A,A,A,A,A,1
37B10C06XPvAibaEXe+l62icawnoYijfbNMGkQ1b,A,A,A,B,B,A,B,A,A,1
37BFEFE1XPvAibaEXe9YgNnR0JxPhZRpZp3rXh0T,A,A,A,A,A,A,A,A,A,1
37C6921BXPvAibaEXe+sY5a+0mlf7czF+9gqlo5q,A,A,A,B,B,A,B,A,A,1
37DD42DEXPvAibaEXe/QEoeDNKATR6H1N8p0eG5R,B,B,C,A,A,B,B,B,A,1
37EE3B34XPvAibaEXe/cAy9n2SNhGAJkGSi3WQOm,B,C,C,B,A,F,B,B,B,1
3804A632XPvAibaEXe9spJK2tF1F79mLHA3sS7Vy,B,C,B,B,B,B,C,B,B,1
380DF82FXPvAibaEXe/GYDluKvKBtQn1rq/L9WA7,C,C,C,B,C,F,B,C,C,1
381475DBXPvAibaEXe+Z64Gg7q108Clu6+64csNJ,B,A,C,F,C,C,F,F,F,1
38203F07XPvAibaEXe/xn91tBWVNDcrAxydP4PlW,A,A,A,B,B,B,A,A,A,1
38336209XPvAibaEXe9usUd9iNN9jABEhsG6mnP6,A,A,A,B,A,A,A,A,A,1
383910F9XPvAibaEXe+7yjglV2dMp44sgNgpkvEP,B,A,C,B,C,B,B,C,B,1
383C1E93XPvAibaEXe8qgRlcblbl2reK2ooH3F5F,B,C,C,B,B,C,B,C,C,1
383D2EABXPvAibaEXe9mu9ZmuYOdkmMGEa8Ll4MV,A,A,A,B,B,B,C,A,B,1
38731AB3XPvAibaEXe+WdrMfsV/1fXcQVlo2589t,A,A,A,B,A,B,A,A,A,1
38788760XPvAibaEXe/RBAYWwu4rYK0CVEMKU8Zt,B,C,A,B,A,C,A,A,C,1
3885E8B6XPvAibaEXe8Ukkk1brkJ6oo6iXPn9gBQ,A,A,A,B,B,A,A,A,A,1
388967FEXPvAibaEXe80CrbkBDr5tSkoVrJXS+7O,A,B,B,A,A,A,A,A,A,1
3890980FXPvAibaEXe86hknCN730J2J+UZJMVZmR,B,B,C,C,B,B,C,B,B,1
38912BD1XPvAibaEXe+zZoiw8Jl74MJpKKv5Zqd8,A,A,A,A,B,B,A,B,A,1
3891E2B2XPvAibaEXe9ylQoUTvcEf/CadHxN20SV,A,B,A,B,C,A,A,A,B,1
389BB310XPvAibaEXe8qwxsYP7Gy4eLb0S9fgekj,C,C,C,B,B,B,B,B,B,1
38A1E242XPvAibaEXe9ZBnO1fewQMTsxi1U7KHSO,F,F,C,C,C,B,B,C,C,1
38C61722XPvAibaEXe8Ukkk1brkJ6kB5Y/0BhtB8,A,A,B,A,A,A,A,A,A,1
38DAFA34XPvAibaEXe9t3AmSkf7FuaFg1NEYAf7f,A,A,C,B,B,A,B,A,A,1
38EB064BXPvAibaEXe9vxrzlowp+zB/EU9nkuSdQ,A,C,C,C,F,B,A,C,A,0
38EF64D0XPvAibaEXe8IsBka/KfNv0HzQ6FJKVog,A,F,C,C,C,B,C,B,C,1
39003BC0XPvAibaEXe9kEUKWGqhXVK1h8KWqeI78,A,B,C,B,B,B,A,A,B,1
390E29FAXPvAibaEXe+pX9RZhc1jhrr2Jb8LigiS,F,F,F,F,F,F,B,F,C,0
3911197CXPvAibaEXe9KJs87LGFuVOm16UCaIfhp,A,A,A,A,B,A,A,A,A,1
3915576CXPvAibaEXe+2WNqGC1yvSKOKZI9Al0PI,C,C,B,B,B,C,B,C,B,1
391646FAXPvAibaEXe8LH8F9PEYD5ZpYjgqy/xnx,A,A,A,B,A,A,A,A,A,1
3927B689XPvAibaEXe8zgH8M9OgLp1vBREyp/09j,F,C,B,B,B,B,B,B,A,1
393A8579XPvAibaEXe/j7U1wtp2b2fbD/nh3qR8T,A,C,B,C,B,C,B,C,B,1
3944AB06XPvAibaEXe+O+EbU9awW5h7ndlUwoB2U,B,B,C,C,B,C,C,C,F,1
395461C2XPvAibaEXe/k5cHhyiupXLmh+3h7CDfw,A,A,A,A,A,A,A,A,A,1
3966896DXPvAibaEXe+6mZaWgr2AGd+yXJ/C+lwh,C,F,C,C,B,B,A,B,B,1
3972425AXPvAibaEXe9I+mwDmGnD1FSYMf0CckWD,A,A,A,A,A,A,A,A,A,1
397401A6XPvAibaEXe/W1ZBpbjj8QZEVBWI8DHBt,A,F,C,B,A,B,A,F,A,0
39775103XPvAibaEXe9KztDs5zkBQl1WXv9MHd5t,C,C,C,B,B,C,A,C,B,1
3982AEB8XPvAibaEXe9sAb//V6ZS2KXwfbGgg74X,B,B,F,C,F,F,B,C,C,0
398911F1XPvAibaEXe+72vl6t/d8Gfwu7yR0oQfT,B,B,B,B,B,C,B,B,B,1
399DDFEAXPvAibaEXe9U/AuCAN8zZ/ZscG9vZe50,A,A,A,A,A,A,A,A,A,1
39A303CAXPvAibaEXe9dY3g0Pb8XoLW76wHE7+EB,B,A,B,B,B,B,B,A,B,1
39A7FB48XPvAibaEXe8Z1ibtCzbf7pot9rO/swVO,A,B,B,B,B,B,B,B,A,1
39AC9DBFXPvAibaEXe+HozZBb+7rZ377lAPFyj3+,B,A,B,A,A,A,B,B,A,1
39B31C42XPvAibaEXe/pj/zSBjVU9Eh1ttjFLR6l,A,A,B,B,B,A,B,A,A,1
39C240FDXPvAibaEXe8VQgmAEjfeNpOHA3JbdAhl,C,B,C,B,B,C,C,B,B,1
39C7405FXPvAibaEXe/CLThnKnYPfrP4aclFFV14,B,C,C,C,B,B,B,C,A,1
39D4218AXPvAibaEXe/48AmBx87wzGK3WUL/Secp,A,A,A,A,A,A,A,A,A,1
39ECD5B4XPvAibaEXe/QkTB1xN5MPNzCUNWaIaPe,A,B,B,C,B,C,C,C,B,1
39F053A4XPvAibaEXe9zVZKaStZ09Mr38O1aLuN9,A,A,A,A,A,A,A,A,A,1
39F5C1B3XPvAibaEXe+jRlsyXvmhz14SDotdKerS,A,B,B,B,A,B,C,A,B,1
39F6946EXPvAibaEXe+DKeI4hPUyRptASjD3+43v,A,A,A,A,A,A,A,A,A,1
39F73E00XPvAibaEXe8jwcgah0Ijmm8zUo4vVyOr,B,A,B,B,A,B,A,B,B,1
39F9239FXPvAibaEXe+QXV6QJP/7hP+eexVuexCz,C,B,B,C,B,C,B,B,B,1
3A1400A4XPvAibaEXe+UUQWJxakK0mNbN7eZHBDR,B,A,A,A,A,C,A,A,A,1
3A146004XPvAibaEXe9zkQY6ucuvgI5uhSxC62Pa,C,C,A,C,C,B,F,F,A,0
3A14E413XPvAibaEXe9uaaZ/YedHVADddd6jtCYd,B,C,C,B,B,C,A,A,C,1
3A1613D5XPvAibaEXe/GgxgRg2ieznYwwBvDbMIw,A,A,B,B,B,A,A,A,A,1
3A16B235XPvAibaEXe8NM1/5chXJmoMJkfAtL/mC,A,A,A,A,A,A,A,A,B,1
3A1CC902XPvAibaEXe8CYkXkPteanEszavV7KmWX,A,B,B,A,A,B,A,B,A,1
3A2196F2XPvAibaEXe8EWfnZTwjAD22OsDEryWZ7,A,B,A,A,A,B,A,B,B,1
3A23F6E3XPvAibaEXe8EWfnZTwjADyjFNYYNPGOS,B,B,B,C,C,B,A,B,C,1
3A36A10FXPvAibaEXe+HFqxrB+69x2Jfvfusaggm,A,A,A,A,A,A,A,A,A,1
3A40A6FFXPvAibaEXe8Ukkk1brkJ6pI7Apk/DgRn,A,A,A,A,A,B,A,A,A,1
3A4E4DBEXPvAibaEXe8REVTdmhazkSwCMnisLPgq,A,A,A,B,A,A,B,A,A,1
3A67A57DXPvAibaEXe9zkQY6ucuvgFw9RS2TmPSl,C,C,F,C,C,B,B,C,C,0
3A6A920DXPvAibaEXe/pu9fEdzG2ay0K718vt9kt,A,A,A,A,A,A,A,A,A,1
3A735F72XPvAibaEXe8+b4756rik/oT9JqT5XptJ,A,A,A,A,A,A,A,A,A,1
3A94D631XPvAibaEXe9fX/Gi5okg4s7Jaa4g9SmP,B,C,F,C,B,C,B,C,A,1
3A9DFA80XPvAibaEXe+MN8lfqqsx6WGRLk10p8gk,A,A,B,A,A,A,A,A,B,1
3AA60E6FXPvAibaEXe9xEwg6I6b1s8+e7umsiBjm,B,B,A,A,B,B,A,A,A,1
3ABF234EXPvAibaEXe/Ep1mHRpPbrIV1dK9G8oO4,B,C,A,B,B,A,A,A,A,1
3AC85267XPvAibaEXe8nk88IAoj6G+zuUSXhINCz,A,A,A,A,A,B,A,A,B,1
3ACB2315XPvAibaEXe8OnqoI053Gr8RLe5Wfco/Z,A,A,B,B,C,C,B,C,C,1
3ACF59DDXPvAibaEXe9g/zM5tup2Bd0SAAmMRKvP,F,F,F,F,F,F,F,F,C,0
3AD101C3XPvAibaEXe86hknCN730J3e2GCV0L3/p,A,B,B,A,A,A,A,A,A,1
3AD1B519XPvAibaEXe+y9Z7iOH0a5AxJ25DfllH8,A,A,B,C,A,C,A,B,B,1
3ADE0AA4XPvAibaEXe9npw4GElGYweb+gAXdQS/j,B,C,B,B,B,C,C,C,B,1
3AE9D52AXPvAibaEXe/MMx1dMBtPnSBGva9BdDMm,A,B,C,C,A,B,A,A,A,1
3B01E703XPvAibaEXe/IOsuN/I5gh+gBRarEmWvk,B,B,B,B,C,C,C,C,C,1
3B0401ACXPvAibaEXe/24bqNYPB5SpI13wahIqhc,A,A,A,B,A,A,A,A,A,1
3B0C5DB6XPvAibaEXe/Ae0QceO7lRDQd9e7koAPZ,A,A,C,B,B,A,A,B,C,1
3B15D931XPvAibaEXe+l62icawnoYtoIf7GJf8wk,A,B,C,B,C,C,A,B,A,1
3B2B011FXPvAibaEXe++bDwPCni17swH4hP8dV9V,C,F,B,A,C,C,C,C,A,1
3B2EA3B7XPvAibaEXe/iGey/Hml5umruCSvdzVz/,B,C,B,A,A,A,A,B,B,1
3B3054EBXPvAibaEXe8PcTqQe5AuP3ZnQKoq7X9d,A,B,C,C,C,A,A,A,A,1
3B411F71XPvAibaEXe9tz4fJBCYpdxeLLxaBeSDU,B,B,A,A,A,A,A,A,A,1
3B582529XPvAibaEXe8FAisiSJM2IrqJDUgjWexI,A,A,B,B,B,A,A,B,B,1
3B5A2570XPvAibaEXe+fBpTg8OXouiUqUrsrrpm4,B,C,A,B,A,A,A,C,A,1
3B71369EXPvAibaEXe/VnvhYBb4TNC7ERpdqf3W4,A,A,B,A,A,A,A,A,A,1
3B7F2681XPvAibaEXe+aquNtcMIbv0MogmjrPfra,B,B,A,B,B,B,A,C,B,1
3B903658XPvAibaEXe+oo0hccQuSuCJ/09Amk75g,B,A,A,B,B,B,B,A,B,1
3BB273B4XPvAibaEXe8zgH8M9OgLp5yb6TQDhavR,A,A,B,A,A,B,A,A,A,1
3BC311F7XPvAibaEXe+D/rLOK41HOqZXWbQmgYSU,B,B,A,B,B,B,A,A,A,1
3BC3A57BXPvAibaEXe+fBpTg8OXoupFSZJebAGRu,B,A,C,C,B,A,C,B,B,1
3BD02554XPvAibaEXe/3wuT/psvviVIxKx3LsKu5,B,C,F,C,F,C,F,C,F,0
3BD1C2F0XPvAibaEXe9qZviAmCDqBwk5vV7lVMyb,B,B,B,B,C,C,A,C,C,1
3BD33C22XPvAibaEXe/xn91tBWVNDWhtC0SguqJH,B,C,A,A,A,A,A,A,C,1
3BE63121XPvAibaEXe9CNoSsNIodZ+dTiP58qxeU,B,C,C,B,B,C,C,C,C,1
3BFCC817XPvAibaEXe/bcCn8ANC28DzGxTZ8VUFa,B,A,B,C,B,B,B,C,B,1
3C013FA6XPvAibaEXe+l62icawnoYlrJzEmE/XsI,B,B,B,B,A,A,A,A,A,1
3C061634XPvAibaEXe+IUXdezTp2cx/5RsLJUS0e,A,C,C,B,B,C,B,A,C,0
3C2DDB97XPvAibaEXe+F47DLdH7neaLjLr8Pk2Os,A,A,A,A,B,A,A,B,A,1
3C505858XPvAibaEXe8bHoSDwbr9UpHE0dqQVri8,A,A,B,B,B,A,A,A,A,1
3C5C5911XPvAibaEXe85hkLGQAJy3f0eX0aXMlMr,C,C,C,C,A,B,C,C,C,1
3C5CB872XPvAibaEXe90TjJq9LqiZgr37AjlEGA5,B,C,B,B,C,C,B,B,C,1
3C5F26E5XPvAibaEXe/RTfMBxsNERTh97TA1d2h8,C,B,B,C,C,A,B,C,A,0
3C5FCE3AXPvAibaEXe9ggqkCdMDyeAp47eTlPNvF,A,A,B,B,B,A,A,B,A,1
3C899AD2XPvAibaEXe+eRvTdABjauV+30EJw9VoK,C,C,C,C,F,F,B,F,F,1
3C97B80FXPvAibaEXe8qwxsYP7Gy4aaVTx1vwq+q,B,C,B,B,A,A,A,B,C,1
3CA2ACDEXPvAibaEXe8viFE72aSvBiiv5hdYfI5G,B,B,B,A,B,B,B,B,B,1
3CA34866XPvAibaEXe9pXJcjrAt8Xg1j3jOTybtN,C,C,C,C,B,C,B,B,C,1
3CB24C2AXPvAibaEXe/A0C8NKWg+cH2j4AGcP4lH,C,C,B,B,B,B,A,B,C,1
3CB71145XPvAibaEXe+eLIaWcq1sIx2cfRbCXkac,B,B,C,B,C,B,C,C,A,1
3CC3E7D3XPvAibaEXe9r7HFHeYfyEDDMmes9mjB9,B,A,A,B,B,A,A,A,A,1
3CCF8ADCXPvAibaEXe/4YH02BDnyTkK23kPe0dKi,A,A,A,A,B,B,B,A,B,1
3CD1D0E9XPvAibaEXe92Umf5pb/tttzMixAKhFrF,A,A,A,A,A,A,A,A,A,1
3D11D120XPvAibaEXe/baq/wvVlH/kAQCmuXtPcp,A,A,B,B,B,A,B,B,B,1
3D247FD3XPvAibaEXe+PYhTHWVfmAtXV/shQ0G40,B,C,B,C,F,B,C,B,A,1
3D2D8E88XPvAibaEXe+NDo030EtOPD+74nW0Wnao,C,F,F,F,F,F,B,C,C,0
3D2DDBBCXPvAibaEXe/k5cHhyiupXOtCdONJM27A,A,B,A,B,B,A,B,B,A,1
3D4925DEXPvAibaEXe8ElCvsRaR7dzQpSbjRCeNE,C,B,B,B,B,A,A,A,C,1
3D4AD6C3XPvAibaEXe9F+oU8wuNbqE7uTNvm7Nra,A,B,C,B,B,B,B,A,A,1
3D566640XPvAibaEXe+HozZBb+7rZ990ZqjSt5C3,C,B,B,C,B,B,C,B,C,1
3D6433A1XPvAibaEXe+sY5a+0mlf7Qh8+QdVBp6p,A,B,B,A,B,A,A,A,A,1
3D6608DAXPvAibaEXe+2WNqGC1yvSGwgxeOlHZMp,A,A,A,A,B,B,A,A,A,1
3D6C6605XPvAibaEXe/8XquPxT92g5ms2EiocZpc,A,B,B,C,B,A,B,A,A,1
3D79068BXPvAibaEXe8at9gGXzJnLzPgEitHSMja,A,A,C,B,B,A,A,C,B,1
3D7C70B7XPvAibaEXe+Ssm9D7QPetGlOXguVdZom,A,A,A,B,A,A,A,A,A,1
3D90AF90XPvAibaEXe+Ya8MABQC4RKkuyXvJxWE9,A,A,A,B,B,A,A,B,A,1
3D94AABBXPvAibaEXe8XU1E8XgQL2L9f6WwoB2ic,F,A,C,C,B,C,B,C,B,1
3D99ADD8XPvAibaEXe+a2rx5n1rBdvfuoAhILSQf,B,B,B,C,B,B,A,C,A,1
3D9DDCFDXPvAibaEXe+7Ce1uw1ikU67nTKQgT+mP,A,B,B,B,A,B,B,B,A,1
3DB0D49CXPvAibaEXe9syD7Vfew2qatpRlun+eRG,C,F,A,C,B,C,A,B,B,1
3DB0E77AXPvAibaEXe/V63KvIWwakANLSPUgdEXQ,B,A,A,B,B,A,B,B,A,1
3DB6AACCXPvAibaEXe+ywvHYTnIXuA/oCNtqy07Q,B,B,C,B,B,C,B,B,B,1
3DB94F26XPvAibaEXe/PQrWCRBKWOT8OwzmHmk/P,C,C,C,C,C,C,C,C,C,1
3DC43738XPvAibaEXe+y9Z7iOH0a5I8E94o5j+59,C,B,C,B,C,F,B,C,F,1
3DF0867FXPvAibaEXe8J1cEUcgbYoZZqNHEUiNfW,B,B,C,A,A,B,A,A,A,1
3DF60F05XPvAibaEXe/9LBBkdbcCWKovwcgQ4mjo,B,C,B,C,F,C,C,B,C,1
3DF93337XPvAibaEXe9UJtBa/m0OMlDlnMGN8CDs,C,B,F,C,C,C,B,C,C,0
3DFAFFD1XPvAibaEXe9qZviAmCDqB1xvIgXeXF4Y,C,B,A,B,A,B,A,B,B,1
3E06F1BFXPvAibaEXe92/FvKjToSoQiUj6nE1xSf,A,A,A,B,A,A,A,A,A,1
3E1131D1XPvAibaEXe+HzQxlRR1WqlCVRKuTCn0N,A,A,B,B,A,A,A,A,A,1
3E181886XPvAibaEXe+Mha34tPf5f/9uPTaedO3v,C,C,C,C,C,F,B,B,A,1
3E253A6DXPvAibaEXe8KQ+dBN9lrea7cXsVXphKa,A,A,A,B,A,A,A,A,A,1
3E266302XPvAibaEXe8Hg3TLdpkUkpmmAkIqTqnt,B,F,B,C,B,F,B,B,C,1
3E33636DXPvAibaEXe/dzmB8igeRMFMuhQk2MJMG,A,A,A,A,A,B,A,A,A,1
3E33B6D5XPvAibaEXe8blaTjeDit3z8TPYUYO8t7,A,A,A,A,A,A,B,A,A,1
3E47FBEEXPvAibaEXe+Tyn6K74w+TnqBCWD4igXB,B,F,C,B,B,B,B,C,B,0
3E4C08FBXPvAibaEXe8XtTI6VHhlKDOjXPJDSplW,A,B,A,A,A,A,B,A,B,1
3E4D0E8EXPvAibaEXe+QQPRhm8VpXBPmSV2Jz4/r,A,A,A,A,A,A,A,A,A,1
3E4EDAF2XPvAibaEXe+U9ZkhoRAmyoL45ssjAU9n,B,B,A,A,A,A,A,B,A,1
3E584D35XPvAibaEXe+LaXEhdAaoNEnhAFY4MSn8,A,A,B,C,B,C,A,B,A,1
3E7C48C6XPvAibaEXe91kmICrkek2vGASu4f5Vr/,B,A,C,C,B,A,A,B,C,1
3E832F70XPvAibaEXe+TUHAdEwrOxx18s6JwlhHH,A,C,B,C,C,B,C,B,B,1
3E8A2EDBXPvAibaEXe9Fy2hCq9OiA+RWQVJ8fut3,B,B,C,B,C,A,A,C,C,1
3EAFF3B9XPvAibaEXe80vzpG0swknz4UUas7owZ0,A,B,A,A,B,B,A,A,A,1
3EBBF85DXPvAibaEXe+9tOqtJ+TlMoD4ns4BY00x,C,C,C,B,C,B,C,C,C,1
3EBE6597XPvAibaEXe+g+689Av0WQ6QNNXH26G5j,A,A,A,A,A,A,A,A,A,1
3EBFEDFFXPvAibaEXe+pRrseqS9RoXak2ox1UWYZ,A,A,A,A,A,A,A,A,A,1
3EC117AEXPvAibaEXe9Rxq3EQECnGWQu7bzI0P1g,A,B,B,A,A,A,B,A,A,1
3EC5B584XPvAibaEXe92T150Nt0xZqbgfznLAD0M,C,B,A,B,B,B,A,A,A,1
3EE66DA9XPvAibaEXe8ZCBSJNuktiP6oNPZRyZty,A,B,A,A,A,B,C,A,C,1
3EEF50BBXPvAibaEXe+KnWgScvZ27DI3q+Ethj5l,C,F,F,B,B,F,F,C,C,0
3F251027XPvAibaEXe/+o3BBeRzaOCwzWfdy2R46,A,B,A,B,A,B,A,A,A,1
3F4E10A9XPvAibaEXe9UNv9EBaMHEPpRkPlxr2mG,B,A,A,A,A,A,A,A,A,1
3F5B89FCXPvAibaEXe/QkTB1xN5MPAmYYxuF7Zyv,F,C,F,F,F,B,B,F,B,0
3F6464F9XPvAibaEXe8pd25OrRS+bfhEJhQJNXId,C,C,C,C,C,B,B,B,C,1
3F6E9BE3XPvAibaEXe9uJZGMSuxkgLOwWIwNnaUd,C,C,C,C,C,B,A,A,A,1
3F73951DXPvAibaEXe/7kKaS8/f9Rd5oZdvt88V9,C,C,A,C,C,C,B,C,C,0
3FA3BE8DXPvAibaEXe/vOr21NN2Mdp+hQgUzfGum,A,A,B,B,A,A,A,A,A,1
3FBB1D68XPvAibaEXe+JOtnwEvC97haoiLV2f1hx,B,B,B,A,B,B,A,A,A,1
3FC0F6DEXPvAibaEXe/glop/3mrWAIYMnWizZXym,C,F,B,F,F,C,F,F,B,0
3FC4287DXPvAibaEXe8d+xuL7f/QxIZO68iMQPYa,B,A,C,A,A,C,A,A,C,1
3FCF79E2XPvAibaEXe8PCwJaf/8k/IgkHJsjraD5,A,C,C,B,A,B,C,C,C,1
3FD1462DXPvAibaEXe98bEweMyJa5iFjCfgvAPXn,A,A,A,A,A,A,A,A,A,1
3FDD06D6XPvAibaEXe+cHzUfz4XujuV/r2/DCgEc,A,A,A,A,A,A,A,A,A,1
3FFF49AFXPvAibaEXe+l4bzn3GsI7z9llw7nyxUo,C,C,C,C,C,A,C,C,A,1
400C7B42XPvAibaEXe/fvouekn0IRoT5gYjOS+EB,A,B,B,C,A,B,B,B,B,1
400D3771XPvAibaEXe+JbMLet4/UAcEU15l2p5wN,A,A,A,B,B,B,A,B,A,1
400DC6A4XPvAibaEXe/0W4kDBen432HWepgv/qnc,A,A,A,A,A,A,A,A,B,1
401A9DC9XPvAibaEXe/Yd5khqDzvKDRkA+4NI5nP,C,C,C,C,C,C,B,B,C,1
402409B2XPvAibaEXe8zgH8M9OgLp7otssqiEm8L,B,F,C,B,A,C,F,A,B,0
40261FF6XPvAibaEXe8VQgmAEjfeNlxPA7o8aomx,B,A,C,B,B,C,B,B,C,1
40288A20XPvAibaEXe9p2uXWEeSl6h1jkCzbLgM9,A,A,A,A,A,B,B,A,A,1
403AE87EXPvAibaEXe8++PXLWOU+ZKoAKaa2g8ZT,B,B,A,A,A,C,A,A,A,1
404C1566XPvAibaEXe/KIviHIwoJTjrm8zD6DN/R,A,A,A,A,A,A,A,B,B,1
40598A7CXPvAibaEXe8jzQvYm0cG3eH2S/DZnXLM,A,A,C,B,B,B,A,B,C,1
405F1385XPvAibaEXe/GYDluKvKBtQFzCKYIMFfJ,A,B,B,C,F,B,B,A,A,1
406B9C41XPvAibaEXe/Fi8ZYRfhF8QbXczx8U/3K,C,A,A,B,A,A,C,A,A,1
406CA736XPvAibaEXe/EbCJQv4uheJSkPxWpbZwW,B,A,C,B,A,A,A,A,A,1
40764158XPvAibaEXe82B8VnNvUD6HIoPK66/l6J,C,C,C,C,B,C,C,B,C,1
407973B4XPvAibaEXe/UTqPTjBxFVu/QwKCE2S5w,C,C,C,C,B,A,A,C,A,1
407D8B31XPvAibaEXe+L4623Ow78Xc0NtsIy2JQ0,B,C,B,C,C,A,C,F,A,1
4092E51EXPvAibaEXe+vuDGG5hNDv6oEeNU+4Nov,B,C,C,B,B,C,C,F,A,1
40963A03XPvAibaEXe85v8rw3dwROvpDjjAR6s3C,B,A,B,B,B,B,A,B,A,1
409A2C48XPvAibaEXe8eipYZNlRNfptufCYv+kV3,C,C,B,B,B,A,B,B,A,1
40B75E47XPvAibaEXe+s31jTLcsUPx4KDmNuT8j+,A,A,A,B,B,A,A,A,A,1
40C890F2XPvAibaEXe/QkTB1xN5MPD62wijYHEPi,A,A,A,A,A,A,A,A,A,1
40CAF9E4XPvAibaEXe/IOsuN/I5gh+6l+u1dc+eJ,A,A,B,B,B,A,A,B,B,1
40D91959XPvAibaEXe/O4Y61Y5ktaNGf2LvC45yT,A,A,A,A,A,A,A,A,A,1
40E3DED7XPvAibaEXe8cSwcDAK/pUDQbys/Ydwoj,B,A,A,A,B,A,A,A,C,1
40E61CCCXPvAibaEXe86Rqk7wH1x9MxOEwqZcVFX,C,B,B,B,B,C,A,B,B,1
40EC6A54XPvAibaEXe8XtTI6VHhlKMv1uylIudjC,B,A,B,B,A,A,B,B,A,1
40EDCAF2XPvAibaEXe/CLThnKnYPfjDJBJD9icWi,A,B,A,C,F,A,A,A,A,1
40F48AADXPvAibaEXe+oshwCJ2TOL7d26BCavJQf,A,B,A,B,A,B,B,A,A,1
40F613D8XPvAibaEXe8bVXYGG8kdZSrU8e0y+hru,B,C,C,B,B,C,B,B,B,1
4116D300XPvAibaEXe/IJyK0OmpUJ+bkK+R+mD2O,B,A,A,B,B,C,A,C,C,1
4118A431XPvAibaEXe8EWfnZTwjAD//7U9VKjH+Z,B,C,F,C,C,C,C,C,C,0
4125A39CXPvAibaEXe9FHRfjQvHQkTjETZ+oAYjM,C,C,B,A,B,A,C,C,A,1
412ED1E0XPvAibaEXe/Ds03NHwiYqoUYBvsPXKBm,A,A,A,B,B,A,B,B,A,1
