id,mssv,listening,reading,total,mamh,ghichu
5349,CB39E951XPvAibaEXe+ZE1D25ZBsljGddGOBwX4V,24.0,33.0,57.0,ENG01,
5350,AAA60C8EXPvAibaEXe+Z+hvzqknjksmrY8AKkZjD,28.0,37.0,65.0,ENG02,
5351,23ADE830XPvAibaEXe8KQ+dBN9lreRsRIKl4e0Ug,30.0,34.0,64.0,ENG01,
5352,681812B6XPvAibaEXe8p9EUNm1rzjlJXCQP6DBsQ,41.0,65.0,106.0,ENG05,
5353,54B86D8AXPvAibaEXe+kxAnFBxXHpYzp+PjPhHXZ,28.0,22.0,50.0,AVSC2,
5354,045BA438XPvAibaEXe+2WNqGC1yvSPNgdEGhoQQx,18.0,24.0,42.0,AVSC1,
5355,67E71124XPvAibaEXe8s/QohNs6kgOTt7VbVM24i,21.0,31.0,52.0,AVSC2,
5356,BCAC0300XPvAibaEXe85Y9zb3iTT6s7yWq6LJF3N,31.0,39.0,70.0,ENG02,
5357,B0B91320XPvAibaEXe8s/QohNs6kgP18y/B3zNGR,13.0,31.0,44.0,AVSC1,
5358,35FBD1EAXPvAibaEXe/8fhf6rXR0n5naX1jg3n7S,39.0,59.0,98.0,ENG05,
5359,C60BA21FXPvAibaEXe/lVQmKmmYDO2Lx2RTSy5Us,17.0,30.0,47.0,AVSC2,
5360,6CD057E6XPvAibaEXe9yFa4Od3meJx0bbEHnAUJt,40.0,37.0,77.0,ENG03,
5361,719AD97DXPvAibaEXe85Y9zb3iTT6mm8xslIzy+p,31.0,54.0,85.0,ENG04,
5362,8E0A5C2EXPvAibaEXe+ZE1D25ZBslqyKdH19iXTn,22.0,41.0,63.0,ENG01,
5363,D64CB746XPvAibaEXe9qGGZHCdW9PezeQE9zdyKo,22.0,32.0,54.0,AVSC2,
5364,5132DFE2XPvAibaEXe8pBAtgtLnX/esUxoUdkmyW,14.0,23.0,37.0,AVSC1,
5365,F5EA4BECXPvAibaEXe+a2rx5n1rBdvA8Dszgjbkp,22.0,25.0,47.0,AVSC2,
5366,DE84B473XPvAibaEXe9rMltcNbQ+OrLF6+prhSLM,24.0,33.0,57.0,ENG01,
5367,9C8C33FFXPvAibaEXe+ZE1D25ZBslpaMSSPZai7A,19.0,18.0,37.0,AVSC1,
5368,5B6C2D1CXPvAibaEXe9OEzZOWq/0AV3dTb+SRC/n,27.0,47.0,74.0,ENG03,
5369,D842888FXPvAibaEXe/TkCpSS/6Lh9dKiP5QFUuk,35.0,66.0,101.0,ENG05,
5370,9211135DXPvAibaEXe8KQ+dBN9lreS3XMk+2227e,26.0,32.0,58.0,ENG01,
5371,CC750DAAXPvAibaEXe8iDpfibljbVGPKcDnhJr4d,30.0,43.0,73.0,ENG02,
5372,34BDB793XPvAibaEXe/NvjoxH/C+ecTnnzc+vPjz,15.0,19.0,34.0,AVSC1,
5373,A5A4E076XPvAibaEXe8P2qR1W0njZVbn+j4zMLvg,26.0,29.0,55.0,ENG01,
5374,B7C2007CXPvAibaEXe9OEzZOWq/0ASeCMBMAWAPQ,25.0,27.0,52.0,AVSC2,
5375,F5FAAF11XPvAibaEXe+5v7/2krOwGPFpKTnmKO+a,41.0,62.0,103.0,ENG05,
5376,35895D86XPvAibaEXe+BSAh8mzSNVdKcqnWodDWG,24.0,44.0,68.0,ENG02,
5377,6456D1BCXPvAibaEXe/xyL+qSMmpusGV6qU6u7SN,23.0,34.0,57.0,ENG01,
5378,416C36BBXPvAibaEXe/afi6KuJjf+sIr4adKpl8o,17.0,33.0,50.0,AVSC2,
5379,974AD50DXPvAibaEXe/KIviHIwoJTnr7ky0jYW8Q,38.0,66.0,104.0,ENG05,
5380,8EC19BC2XPvAibaEXe+ZE1D25ZBslizpQqx/oEu/,25.0,38.0,63.0,ENG01,
5381,10F21DF8XPvAibaEXe/Wt8E7RL2wg+cDkGn+ULfc,14.0,22.0,36.0,AVSC1,
5382,B14C0B50XPvAibaEXe+a2rx5n1rBdjQlqAtozPPQ,25.0,32.0,57.0,ENG01,
5383,9FB3A190XPvAibaEXe+5v7/2krOwGIawGyn97O3j,31.0,32.0,63.0,ENG01,
5384,F29151A5XPvAibaEXe+5v7/2krOwGP4EMN9SNPuB,36.0,50.0,86.0,ENG04,
5385,C6FCA00EXPvAibaEXe89Arovz2AsdsUdPo/b+fgw,32.0,50.0,82.0,ENG03,
5386,4CA56450XPvAibaEXe9xvlXe8wTY6OP7l7oMm32S,32.0,38.0,70.0,ENG02,
5387,57FDBE61XPvAibaEXe89Arovz2AsdoCvKj0V0ulY,34.0,45.0,79.0,ENG03,
5388,0DD436DDXPvAibaEXe+BSAh8mzSNVfF4tx39H5xl,32.0,40.0,72.0,ENG02,
5389,C783507CXPvAibaEXe+jcCvdJZklGRAguo/Viv5E,31.0,52.0,83.0,ENG04,
5390,CB09E05FXPvAibaEXe+RHL8JvXl21FXO0knNTnp3,18.0,43.0,61.0,ENG01,
5391,B5781DD7XPvAibaEXe+kxAnFBxXHpfQknOtcPst5,31.0,51.0,82.0,ENG03,
5392,598D72E3XPvAibaEXe/afi6KuJjf+tAHomMr/rV8,23.0,23.0,46.0,AVSC2,
5393,E553E427XPvAibaEXe8viFE72aSvBggp7HHdYq26,23.0,27.0,50.0,AVSC2,
5394,DE175780XPvAibaEXe9rMltcNbQ+OviWZ9XxTI68,37.0,44.0,81.0,ENG03,
5395,65D8CE6CXPvAibaEXe+7lZeRkZH8FU6hrfaPFlHX,37.0,55.0,92.0,ENG05,
5396,FEE5CD54XPvAibaEXe/xyL+qSMmpuryqbTDZAu8U,31.0,28.0,59.0,ENG01,
5397,F0307B8CXPvAibaEXe9oautwyg1fuDuNoJx9Vn4E,22.0,22.0,44.0,AVSC1,
5398,1EE17A93XPvAibaEXe+jcCvdJZklGZXZRtUxCa8h,30.0,46.0,76.0,ENG03,
5399,59DC4BDFXPvAibaEXe9rMltcNbQ+OppxuU0M+0lT,35.0,52.0,87.0,ENG04,
5400,8763C935XPvAibaEXe9ev1y8S3u0zC/bwd1VPrLg,39.0,41.0,80.0,ENG03,
5401,5A4DC3C3XPvAibaEXe9rMltcNbQ+OgsPpq+I5JLd,30.0,29.0,59.0,ENG01,
5402,92A04444XPvAibaEXe8iJ6xNoa85bpCUJspOn9Hb,20.0,21.0,41.0,AVSC1,
5403,F5119C5DXPvAibaEXe86Rqk7wH1x9DS0tmlP9dzX,18.0,28.0,46.0,AVSC2,
5404,B8757F70XPvAibaEXe9407zH39wVQ7TpMT7XRSCb,30.0,21.0,51.0,AVSC2,
5405,AF6C4E77XPvAibaEXe/xyL+qSMmpuhcAnXaQkdzL,44.0,56.0,100.0,ENG05,
5406,14FA1A7EXPvAibaEXe86Rqk7wH1x9PLV905GnvBj,17.0,23.0,40.0,AVSC1,
5407,92E048E1XPvAibaEXe+heDAQ/Ar4Ciao4g73OiU5,14.0,23.0,37.0,AVSC1,
5408,08CC6C51XPvAibaEXe8EJVSfQ2zj46hwCkdNcB96,19.0,29.0,48.0,AVSC2,
5409,CD739D9CXPvAibaEXe8KQ+dBN9lreQTBp8uYMANH,32.0,34.0,66.0,ENG02,
5410,775599BAXPvAibaEXe99cj54RqRPP77c9vWGV5og,28.0,34.0,62.0,ENG01,
5411,DD549A5BXPvAibaEXe8k/oM/oyG01phnXuoyJXgC,24.0,41.0,65.0,ENG02,
5412,CF7E24F1XPvAibaEXe/aBnKnu1smn5t74WLVibkR,27.0,39.0,66.0,ENG02,
5413,ECC9FA97XPvAibaEXe91vJAQAEGFNKkDZWKAzAxC,35.0,42.0,77.0,ENG03,
5414,595BD34BXPvAibaEXe+6RO6XPmI8NF2BUlKtjBM0,37.0,61.0,98.0,ENG05,
5415,6C0DD5D2XPvAibaEXe8PuXjFLA9nLDFRIOYcPGZj,28.0,24.0,52.0,AVSC2,
5416,46EF6D5DXPvAibaEXe/4brcB/U30UlYSKu7uJGKh,41.0,65.0,106.0,ENG05,
5417,954CA8DBXPvAibaEXe/xyL+qSMmputaWbIpkmWpv,22.0,34.0,56.0,ENG01,
5418,6B0F6F6AXPvAibaEXe/M+FHhoETtlUgSNX7Do8Gq,19.0,38.0,57.0,ENG01,
5419,92DCB063XPvAibaEXe+heDAQ/Ar4Cuc+8cN7dTG/,34.0,53.0,87.0,ENG04,
5420,7A57EF28XPvAibaEXe9oautwyg1fuGrURy+0L26m,37.0,55.0,92.0,ENG05,
5421,DE540724XPvAibaEXe/aBnKnu1smn8ZK6+tvFgfx,33.0,56.0,89.0,ENG04,
5422,2EE9BA53XPvAibaEXe/aBnKnu1smn2ojHUCZJvWu,17.0,26.0,43.0,AVSC1,
5423,C37DB27DXPvAibaEXe8iDpfibljbVJ6sU2EpMDUK,38.0,51.0,89.0,ENG04,
5424,21EBE832XPvAibaEXe8PuXjFLA9nLMKqg/k+jZ3F,25.0,38.0,63.0,ENG01,
5425,537C76CEXPvAibaEXe/MiYlGBnfqw9weic4px3Vb,14.0,18.0,32.0,AVSC1,
5426,200AC504XPvAibaEXe/4brcB/U30Usvyt05n1lr9,25.0,27.0,52.0,AVSC2,
5427,4F31E81FXPvAibaEXe/M+FHhoETtlWQrX9ZdoiB7,44.0,39.0,83.0,ENG04,
5428,B0E662D8XPvAibaEXe+NdYdWeGKQ356jN4o51/8w,34.0,38.0,72.0,ENG02,
5429,11468E71XPvAibaEXe+g3Xy9tRX9oi1T9xGG8L+4,22.0,18.0,40.0,AVSC1,
5430,D0CDF6CAXPvAibaEXe/wtdrPHYnwmR/cDQHjMl2m,29.0,41.0,70.0,ENG02,
5431,EC617217XPvAibaEXe8P2qR1W0njZWAqC5zf3NCA,18.0,28.0,46.0,AVSC2,
5432,935E257BXPvAibaEXe8EJVSfQ2zj460+yjnt4x4n,24.0,32.0,56.0,ENG01,
5433,E70197F4XPvAibaEXe/TkCpSS/6Lh+yM+jm5tZX0,31.0,48.0,79.0,ENG03,
5434,6DD560C5XPvAibaEXe/M+FHhoETtlXQWtC3lbhqP,22.0,28.0,50.0,AVSC2,
5435,F35B6B7AXPvAibaEXe+patkqhDdd1b96OMCIKNoq,38.0,34.0,72.0,ENG02,
5436,70AC0FBBXPvAibaEXe+6333OdPqlxlVGp5zlM4vZ,33.0,33.0,66.0,ENG02,
5437,82FF5ECDXPvAibaEXe/NvjoxH/C+ebrEzJ51D2Av,19.0,43.0,62.0,ENG01,
5438,7722CEB5XPvAibaEXe+g3Xy9tRX9oofGdI8VpaLi,35.0,40.0,75.0,ENG03,
5439,06D33082XPvAibaEXe8srAaK3cpz/7AD31CqVMfx,41.0,55.0,96.0,ENG05,
5440,6767D514XPvAibaEXe/X620QmxGwzQfnnKhAohwI,38.0,46.0,84.0,ENG04,
5441,11724957XPvAibaEXe/4brcB/U30UtoqKYwDKKlQ,16.0,22.0,38.0,AVSC1,
5442,CAD907C7XPvAibaEXe+BSAh8mzSNVdb+dZETEFX4,37.0,30.0,67.0,ENG02,
5443,2F4DBB2EXPvAibaEXe9407zH39wVQ4hgIB0j0K26,27.0,32.0,59.0,ENG01,
5444,DEF45794XPvAibaEXe9oautwyg1fuHDu5u8OsLZM,31.0,37.0,68.0,ENG02,
5445,FC63A2CEXPvAibaEXe8srAaK3cpz/8r9Fz4Lsrmr,26.0,40.0,66.0,ENG02,
5446,75CBFE98XPvAibaEXe9OEzZOWq/0AfqL6t/suYW7,33.0,37.0,70.0,ENG02,
5447,C51EECF2XPvAibaEXe85Y9zb3iTT6sCLSA8CynTS,39.0,43.0,82.0,ENG03,
5448,C249BC1CXPvAibaEXe+h1r+uCFoIj7TAb67Qp9Mo,22.0,48.0,70.0,ENG02,
5449,FBEC21A7XPvAibaEXe/MiYlGBnfqw8iCUIQfrMRI,37.0,43.0,80.0,ENG03,
5450,AA14C4E9XPvAibaEXe+RHL8JvXl21HqiMQXlQ85i,36.0,55.0,91.0,ENG04,
5451,B04E5B1CXPvAibaEXe9oautwyg1fuOkLQqAdiAtM,22.0,34.0,56.0,ENG01,
5452,33010DEAXPvAibaEXe9S9CArGKR2K2a4c1UyhwfI,21.0,21.0,42.0,AVSC1,
5453,017F628AXPvAibaEXe+5v7/2krOwGMehPffqHTAK,14.0,22.0,36.0,AVSC1,
5454,F431A94EXPvAibaEXe8Z1ibtCzbf7vW4ptCis5NY,27.0,29.0,56.0,ENG01,
5455,2A411D72XPvAibaEXe+kxAnFBxXHpUSyIha1kjwW,36.0,44.0,80.0,ENG03,
5456,ADEB2CAAXPvAibaEXe+7lZeRkZH8FQ/HPfNQFoPu,36.0,51.0,87.0,ENG04,
5457,83034A5DXPvAibaEXe86Rqk7wH1x9HPgU3yY3QtB,38.0,41.0,79.0,ENG03,
5458,3191E122XPvAibaEXe+h1r+uCFoIj7s3Jpv6YSh/,16.0,23.0,39.0,AVSC1,
5459,483DBA04XPvAibaEXe/X620QmxGwzcRBrmmHaEyr,27.0,36.0,63.0,ENG01,
5460,DACC75B8XPvAibaEXe/4brcB/U30Ut59N7TSY7cb,20.0,21.0,41.0,AVSC1,
5461,1ED4381FXPvAibaEXe+Tyn6K74w+TgfS3TUdKAep,40.0,54.0,94.0,ENG05,
5462,8B591503XPvAibaEXe/n+I5VgvrL40mjfMWojgHv,34.0,34.0,68.0,ENG02,
5463,46447150XPvAibaEXe8Z1ibtCzbf7lvvFG6n8914,26.0,31.0,57.0,ENG01,
5464,751B2B80XPvAibaEXe89Arovz2Asdi2/UzavDVSW,22.0,31.0,53.0,AVSC2,
5465,CD000065XPvAibaEXe+2WNqGC1yvSMhKoBK9FmMa,35.0,46.0,81.0,ENG03,
5466,8D1E7426XPvAibaEXe/MiYlGBnfqw2r1dfrdItja,37.0,37.0,74.0,ENG03,
5467,5750098AXPvAibaEXe9qZviAmCDqB0AxWSCldG0M,13.0,27.0,40.0,AVSC1,
5468,59BFA466XPvAibaEXe91vJAQAEGFNAtDC9kPP4zI,34.0,47.0,81.0,ENG03,
5469,7909957DXPvAibaEXe+y9Z7iOH0a5LfIqp/RfQ7G,16.0,36.0,52.0,AVSC2,
5470,C9C925F1XPvAibaEXe8P2qR1W0njZRbbNYW6PsHu,21.0,35.0,56.0,ENG01,
5471,088611CDXPvAibaEXe+y9Z7iOH0a5LT21fktdHMZ,45.0,59.0,104.0,ENG05,
5472,7DC63407XPvAibaEXe86Rqk7wH1x9OeXT1Cz9qkH,23.0,30.0,53.0,AVSC2,
5473,596A4026XPvAibaEXe+jcCvdJZklGSUI9Omc9Twk,35.0,35.0,70.0,ENG02,
5474,0E9498E8XPvAibaEXe9bxIU3EBW/LiINIMuw4ZKa,38.0,55.0,93.0,ENG05,
5475,51CEE0CAXPvAibaEXe9r7HFHeYfyEGNC/oJES2rx,31.0,41.0,72.0,ENG02,
5476,484BB6E2XPvAibaEXe9r7HFHeYfyEFSMOWA1K4LH,29.0,51.0,80.0,ENG03,
5477,4B441D80XPvAibaEXe/f/Q1bKxMyhB1oI386Pfi/,18.0,22.0,40.0,AVSC1,
5478,86226721XPvAibaEXe/RK0UQl+DMKyymMc+NMAoo,20.0,32.0,52.0,AVSC2,
5479,F28C959CXPvAibaEXe+cwJHZ8eVX0mgLLcowSZss,34.0,40.0,74.0,ENG03,
5480,A8AD0767XPvAibaEXe80lJLbnvW/+wR7XHOKrHlq,27.0,29.0,56.0,ENG01,
5481,09EB196CXPvAibaEXe8p9EUNm1rzju5Q0NrYf1kY,45.0,60.0,105.0,ENG05,
5482,2BB5B148XPvAibaEXe/4bSD/sFWUz4alsXqhHPZy,44.0,59.0,103.0,ENG05,
5483,EAB2B401XPvAibaEXe+D/rLOK41HOtu3xtSVdhZg,18.0,28.0,46.0,AVSC2,
5484,9B11180CXPvAibaEXe9sAb//V6ZS2Bq1VYIRlwuD,27.0,23.0,50.0,AVSC2,
5485,9685BDFBXPvAibaEXe+UUQWJxakK0uVbYlKcAr6O,23.0,36.0,59.0,ENG01,
5486,67CDE373XPvAibaEXe+NDo030EtOPNH2SjFqCsl/,22.0,32.0,54.0,AVSC2,
5487,66E0FD89XPvAibaEXe+UUQWJxakK0qTxD5JlVtOO,30.0,56.0,86.0,ENG04,
5488,4C8DF1CEXPvAibaEXe/lR/YYAy+70ThSgz0uHQnS,28.0,39.0,67.0,ENG02,
5489,7C9E27EFXPvAibaEXe8Fsd3dnKA7BWtqPMGyGcaD,33.0,55.0,88.0,ENG04,
5490,1D74DE59XPvAibaEXe/GJ3MUiqGRm5TlW/op9Imj,23.0,27.0,50.0,AVSC2,
5491,CCC60EBEXPvAibaEXe/KzUC9/fyuEnRbHmgGffwG,33.0,39.0,72.0,ENG02,
5492,E6D9B236XPvAibaEXe9w7hFRcHEZpFMF5CjSu6wU,25.0,47.0,72.0,ENG02,
5493,62DDE3CBXPvAibaEXe8R2Rbk2WiF3IlHeQV3Rp27,14.0,28.0,42.0,AVSC1,
5494,200EA687XPvAibaEXe+NlBH3sQF3E6o6ZeSRTmlM,20.0,24.0,44.0,AVSC1,
5495,490D0CF5XPvAibaEXe84VpdW+Wraotovq3C8SGEb,46.0,51.0,97.0,ENG05,
5496,47A09E4EXPvAibaEXe8b1/xgQXfYgkbGTzNpTSng,29.0,46.0,75.0,ENG03,
5497,17C0B2A3XPvAibaEXe/IDqkIV3HZqhVoStpC448b,22.0,42.0,64.0,ENG01,
5498,6E4474E4XPvAibaEXe8w1z3B0Nfbk79jdwpDfZd3,16.0,23.0,39.0,AVSC1,
5499,9E2E6278XPvAibaEXe/RK0UQl+DMK0DzafdDInAo,16.0,22.0,38.0,AVSC1,
5500,2A9DED8DXPvAibaEXe9fwH3SYO7GzQlgFWB1enmf,30.0,23.0,53.0,AVSC2,
5501,864379E4XPvAibaEXe++6Ju+6+XUgyYRcm+VwXIx,16.0,26.0,42.0,AVSC1,
5502,BB27619BXPvAibaEXe+cHzUfz4XujhE2f3sC8IWD,23.0,25.0,48.0,AVSC2,
5503,B3DB97E0XPvAibaEXe91WmQmxUATiU6AHDlLjpFs,30.0,39.0,69.0,ENG02,
5504,7A2BA253XPvAibaEXe8uwu/zAVb889XwxrOc99YW,13.0,26.0,39.0,AVSC1,
5505,0116EBB1XPvAibaEXe/kKctW1IjPXrvAfln7HF4O,25.0,44.0,69.0,ENG02,
5506,FA3CB72CXPvAibaEXe9If6gyA/58XBmjQ7GI5ZAX,36.0,34.0,70.0,ENG02,
5507,6E5C4B4AXPvAibaEXe9vxrzlowp+zAbN1txE634Q,43.0,51.0,94.0,ENG05,
5508,30C7CBBCXPvAibaEXe8w1z3B0Nfbk5qAUJfqoh9s,19.0,18.0,37.0,AVSC1,
5509,2333E78CXPvAibaEXe+Jp/UzOSm9aCZ45WoUqH+b,32.0,56.0,88.0,ENG04,
5510,B40DE637XPvAibaEXe/hGQxqUqhtAXknhO+b3wIB,22.0,29.0,51.0,AVSC2,
5511,7C2EBDBDXPvAibaEXe9oUUIaLtVKvXlVd7FEO/5W,12.0,27.0,39.0,AVSC1,
5512,A163085DXPvAibaEXe/kKctW1IjPXsS5/3n9JNqC,37.0,37.0,74.0,ENG03,
5513,B7A492B3XPvAibaEXe92DIzGarcXxOgCGaWIkIG/,30.0,29.0,59.0,ENG01,
5514,203EC693XPvAibaEXe+UUQWJxakK0ljDWC0O4amd,20.0,25.0,45.0,AVSC1,
5515,D8AE444FXPvAibaEXe+J+IMbPBeTHB4pFmw0NHy2,39.0,49.0,88.0,ENG04,
5516,FE4B37A6XPvAibaEXe/4bSD/sFWUz6tlkka0PG9W,40.0,48.0,88.0,ENG04,
5517,659B6CA1XPvAibaEXe/31hnRTOuccg07vjWIeKoF,23.0,16.0,39.0,AVSC1,
5518,CE4A7060XPvAibaEXe91WmQmxUATiQdOwAaDrmpl,42.0,54.0,96.0,ENG05,
5519,E35C6856XPvAibaEXe8s/QohNs6kgIr5qatRm89Z,26.0,48.0,74.0,ENG03,
5520,A44A87AAXPvAibaEXe9e5yvZyP+Pzt2R+PUb3VcY,9.0,24.0,33.0,AVSC1,
5521,856D1CB5XPvAibaEXe/TRCn2Z9uQPuDpy0/LqLzF,44.0,46.0,90.0,ENG04,
5522,E31D3EFCXPvAibaEXe/QkTB1xN5MPLoky1SKn//Y,22.0,36.0,58.0,ENG01,
5523,5418B267XPvAibaEXe8eipYZNlRNfh5OPO8prZhO,36.0,51.0,87.0,ENG04,
5524,21160272XPvAibaEXe8s/QohNs6kgNONCEo6Dcxz,37.0,60.0,97.0,ENG05,
5525,BD613D66XPvAibaEXe9Xj8SSEVd/jUZVR9C+dEL4,17.0,32.0,49.0,AVSC2,
5526,6A1A57E6XPvAibaEXe+eRvTdABjaue0YwcEr+5H/,20.0,35.0,55.0,ENG01,
5527,7549368AXPvAibaEXe9ooDD4nQRYzmXanMCZhSgO,20.0,27.0,47.0,AVSC2,
5528,2D780696XPvAibaEXe8zgH8M9OgLpwH/U5Kx1Qtj,25.0,33.0,58.0,ENG01,
5529,3885E8B6XPvAibaEXe8Ukkk1brkJ6oo6iXPn9gBQ,22.0,29.0,51.0,AVSC2,
5530,E267E377XPvAibaEXe+Eq5yVDvOLCgOLXlJ6cNHh,25.0,33.0,58.0,ENG01,
5531,C42ABD9EXPvAibaEXe9Xj8SSEVd/jfIujlFZYetv,19.0,19.0,38.0,AVSC1,
5532,67D137A2XPvAibaEXe8p9EUNm1rzjvKUl7BrKjoM,36.0,49.0,85.0,ENG04,
5533,2A43A6EEXPvAibaEXe9lyNw7zdm99rcXcOgy/aZj,34.0,38.0,72.0,ENG02,
5534,9202C619XPvAibaEXe/IDqkIV3HZqnhPljf3oNpT,24.0,26.0,50.0,AVSC2,
5535,A49A5CCAXPvAibaEXe8m7ybKj0ITr7j6HzeM00s1,22.0,30.0,52.0,AVSC2,
5536,0AD8844BXPvAibaEXe9Xj8SSEVd/jfkg3jfYtK/N,34.0,53.0,87.0,ENG04,
5537,2795AB4FXPvAibaEXe8p9EUNm1rzjrbq0hrSdtIr,23.0,31.0,54.0,AVSC2,
5538,8BEE9330XPvAibaEXe8KQ+dBN9lrefXn+xQhYW+/,25.0,36.0,61.0,ENG01,
5539,5E80A1D8XPvAibaEXe8IVQevnJpgRrU9dYWoByIX,37.0,50.0,87.0,ENG04,
5540,042F0E58XPvAibaEXe8p9EUNm1rzjknB/SCShuuv,23.0,34.0,57.0,ENG01,
5541,0ABFC955XPvAibaEXe+QXV6QJP/7hNRJwYN/Fp4e,31.0,61.0,92.0,ENG05,
5542,C0F4FE6DXPvAibaEXe93Rc7cR6VrXDwWR73APBgm,42.0,45.0,87.0,ENG04,
5543,DC7876D8XPvAibaEXe9fwH3SYO7GzeolElh6hJbq,26.0,58.0,84.0,ENG04,
5544,0FC48197XPvAibaEXe/TRCn2Z9uQPpqXu9l/UwGZ,26.0,42.0,68.0,ENG02,
5545,BBCA1C38XPvAibaEXe8Hg3TLdpkUkl1LCpQBw92+,23.0,26.0,49.0,AVSC2,
5546,4251540BXPvAibaEXe9GRgvaz8PQ0g2U3W263UiG,15.0,22.0,37.0,AVSC1,
5547,518A9A01XPvAibaEXe/dwL/4ibPSsuwaJXHWOJuu,43.0,53.0,96.0,ENG05,
5548,33BC7548XPvAibaEXe+FH4ihHxkt6Zr5Wp0flePZ,22.0,40.0,62.0,ENG01,
5549,C094A6FEXPvAibaEXe+QctIYCWb8THLpVFnBRg+l,10.0,16.0,26.0,AVSC1,
5550,8C878FF8XPvAibaEXe+eRvTdABjauZA4QI6RgH36,38.0,32.0,70.0,ENG02,
5551,F03E04FAXPvAibaEXe8J1cEUcgbYoQIlVzmlWa0X,15.0,18.0,33.0,AVSC1,
5552,FF4DF752XPvAibaEXe+RuJt6KkmrDBb61RKO/hDh,22.0,26.0,48.0,AVSC2,
5553,5BD1BAFAXPvAibaEXe+NlBH3sQF3E2ShzHLhQVjd,36.0,39.0,75.0,ENG03,
5554,3737628AXPvAibaEXe95ZLbYjhH5ZQAEXiI8w+eT,24.0,32.0,56.0,ENG01,
5555,39F9239FXPvAibaEXe+QXV6QJP/7hP+eexVuexCz,32.0,37.0,69.0,ENG02,
5556,B83C3764XPvAibaEXe8R2Rbk2WiF3FQ5Fnn49JK3,32.0,42.0,74.0,ENG03,
5557,8A7BA5ACXPvAibaEXe8FNnc+c+WuJHdW9KyIp7Nl,20.0,22.0,42.0,AVSC1,
5558,4AB2EE3EXPvAibaEXe+rNPAzQP/2T8cujU7rq2cG,40.0,43.0,83.0,ENG04,
5559,FF95298BXPvAibaEXe/4bSD/sFWUz3mdWkQUujYk,27.0,36.0,63.0,ENG01,
5560,E4ED1B37XPvAibaEXe/lR/YYAy+70eN6+ZXJKhLj,41.0,49.0,90.0,ENG04,
5561,2E68F566XPvAibaEXe8/fn01KaU91JuLy/s/WxFu,42.0,49.0,91.0,ENG04,
5562,38810590XPvAibaEXe99wore2o79WsTS66UKQzU4,26.0,34.0,60.0,ENG01,
5563,4137C79CXPvAibaEXe/Z0GRmsh/zjm1al5d2pnPL,25.0,38.0,63.0,ENG01,
5564,62472DCFXPvAibaEXe/f/Q1bKxMyhK2PeaJk16aD,20.0,22.0,42.0,AVSC1,
5565,E7A8B0CCXPvAibaEXe8b1/xgQXfYguX/2p8vVqeI,36.0,42.0,78.0,ENG03,
5566,347DC247XPvAibaEXe/f/Q1bKxMyhNjJHpNgk33J,9.0,19.0,28.0,AVSC1,
5567,5A107C7AXPvAibaEXe8uwu/zAVb888j+8bLT79zW,33.0,36.0,69.0,ENG02,
5568,141697FAXPvAibaEXe+UUQWJxakK0lhbKY/5ME+I,22.0,37.0,59.0,ENG01,
5569,E68E8D9CXPvAibaEXe/TRCn2Z9uQPn3bUC1zdnGM,22.0,34.0,56.0,ENG01,
5570,7CA9B092XPvAibaEXe+eRvTdABjauVddCl8b8YyU,25.0,34.0,59.0,ENG01,
5571,49EDB22BXPvAibaEXe/KzUC9/fyuEi5Y40t/hkoV,36.0,36.0,72.0,ENG02,
5572,9805F311XPvAibaEXe91lOGt4F0zYOKboJxt7e2u,28.0,46.0,74.0,ENG03,
5573,01D17AF7XPvAibaEXe+RuJt6KkmrDL2iuaLrn1k6,24.0,35.0,59.0,ENG01,
5574,B4775674XPvAibaEXe/xGSYcIp0f7BZRpzTe0dm4,30.0,36.0,66.0,ENG02,
5575,5AE4076EXPvAibaEXe9L5EzJmz4bhua3/b/vMpFd,31.0,40.0,71.0,ENG02,
5576,9C849A93XPvAibaEXe9fwH3SYO7GzVQjfmCZm2pL,21.0,28.0,49.0,AVSC2,
5577,A6782BD8XPvAibaEXe/nAyWBShz668NaV8tkMtNb,36.0,49.0,85.0,ENG04,
5578,CD230549XPvAibaEXe8LH8F9PEYD5Wm88MBS8dZP,22.0,31.0,53.0,AVSC2,
5579,CC5BB2E6XPvAibaEXe93Rc7cR6VrXNctepo/HjIA,18.0,32.0,50.0,AVSC2,
5580,A73F960AXPvAibaEXe9L5EzJmz4bhqm8l71fPt6H,18.0,21.0,39.0,AVSC1,
5581,4AA283DAXPvAibaEXe/H+uP+7B7A0NRidrmpODdt,33.0,27.0,60.0,ENG01,
5582,A8751896XPvAibaEXe+NMGfsRlFbFcLNx3iloRzH,38.0,36.0,74.0,ENG03,
5583,293E071DXPvAibaEXe9e5yvZyP+PzoWlYF6YGSDL,25.0,48.0,73.0,ENG02,
5584,C6298344XPvAibaEXe9KztDs5zkBQutPR1yPU22N,28.0,36.0,64.0,ENG01,
5585,AE2F4C3EXPvAibaEXe9klODFLmnXjXP5gotCdJGC,18.0,27.0,45.0,AVSC1,
5586,0DB73A95XPvAibaEXe9ZTltLMa5Dt6pvsO07AVTz,18.0,31.0,49.0,AVSC2,
5587,6C5D581EXPvAibaEXe+HJXKqpCHBIuDRORY0Mb+d,19.0,25.0,44.0,AVSC1,
5588,25AE9A5BXPvAibaEXe/VynkpCVOuia+2j4VeQ7fQ,12.0,23.0,35.0,AVSC1,
